Country,Year,Domestic credit to private sector (% of GDP),GDP growth (annual %),Gross capital formation (annual % growth),Gross fixed capital formation (annual % growth),GDP per capita (constant LCU),GDP (constant LCU),GDP per capita (constant 2015 US$),Gross fixed capital formation (constant LCU),GDP per capita (current LCU),General government final consumption expenditure (% of GDP),Trade (% of GDP),"Inflation, GDP deflator (annual %)"
Ecuador,1998.0,..,3.266529404,10.91433187,4.48284764,3211.199331,39175646000,4543.536482,6961316000,2292.509,11.09299709,43.39510795,-3.782679235
Ecuador,1999.0,..,-4.739385791,-30.1405875,-25.21774618,3006.672792,37318961000,4254.15121,5205829000,1581.967228,11.7675327,49.2012508,-26.29999283
Ecuador,2000.0,..,1.091801564,11.14364118,12.44689366,2987.873843,37726410000,4227.552516,5853793000,1450.80512,9.350397446,59.4646993,-7.714066764
Ecuador,2001.0,..,4.0156299,33.67983119,20.25628511,3054.867374,39241363000,4322.341882,7039554000,1904.81367,9.448934876,50.74505716,28.41427846
Ecuador,2002.0,18.07338282,4.096776659,17.87625452,18.09228255,3125.255602,40848994000,4421.934417,8313170000,2184.209244,9.832440393,49.37654964,12.08527442
Ecuador,2003.0,17.23809087,2.722877337,-10.58429767,0.376968112,3154.701266,41961262000,4463.597184,8344508000,2438.343684,10.71391242,47.24163069,10.59308704
Ecuador,2004.0,19.75732708,8.211020917,6.671977672,5.280395201,3354.863349,45406710000,4746.807173,8785131000,2703.565671,10.88435422,50.66524037,4.261845701
Ecuador,2005.0,21.33376368,5.291308267,15.72107818,10.74384662,3471.988187,47809319000,4912.527491,9728992000,3014.310009,10.71784492,56.0998297,7.732711011
Ecuador,2006.0,21.80097734,4.403526434,7.772235641,4.983311735,3563.023603,49914615000,5041.3338,10213818000,3340.840903,10.6018938,59.70978319,8.000910822
Ecuador,2007.0,22.84918462,2.190063972,4.24023765,3.721713075,3579.032244,51007777000,5063.984478,10593947000,3579.032244,10.92815513,62.58713843,6.650502273
Ecuador,2008.0,23.72306531,6.3571306,22.48209775,15.97391416,3742.234095,54250408000,5294.899313,12286215000,4260.433184,11.83043437,68.05694738,13.8473189
Ecuador,2009.0,23.92433578,0.566491592,-7.310144829,-3.604739132,3700.644235,54557732000,5236.053684,11843329000,4240.702593,13.72571673,52.10484902,0.655537559
Ecuador,2010.0,26.53761191,3.525298669,10.45980253,10.189863,3768.019929,56481055000,5331.383774,13050148000,4640.246344,13.19965288,60.30323871,7.46507997
Ecuador,2011.0,27.49061116,7.868140919,11.52998441,14.33426655,3998.303684,60925064000,5657.213016,14920791000,5202.656459,12.72904975,64.49023889,5.662656747
Ecuador,2012.0,28.38306914,5.641962067,4.190273305,10.55826732,4156.737234,64362433000,5881.381167,16496168000,5678.455721,13.33729067,61.75111241,4.985253061
Ecuador,2013.0,28.98463766,4.946511267,9.473910623,10.41409132,4296.010638,67546128000,6078.439563,18214094000,6050.354611,14.00538816,59.60615606,3.095049013
Ecuador,2014.0,29.49310731,3.788868549,3.367494129,2.263324215,4393.118709,70105362000,6215.838092,18626338000,6374.631486,14.29615603,57.70816899,3.030703069
Ecuador,2015.0,29.3088888,0.098872608,-9.191294768,-6.233420654,4332.86624,70174677000,6130.586676,17465280000,6130.586676,14.42952263,45.24387715,-2.491020758
"Egypt, Arab Rep.",1997.0,39.69360662,5.49235474,10.5303898,22.84209006,22993.92178,1.54045E+12,2251.988634,2.72383E+11,3969.028265,11.32004513,43.73824746,9.876277431
"Egypt, Arab Rep.",1998.0,46.55501044,5.575497461,15.4142582,-21.86894272,23760.86183,1.62634E+12,2327.101541,2.12815E+11,4198.929869,11.30828114,41.927627,2.377681489
"Egypt, Arab Rep.",1999.0,52.00182055,6.053438783,16.59432387,13.07893435,24672.25876,1.72479E+12,2416.362326,2.40649E+11,4400.075774,11.60598179,38.36150845,0.91943542
"Egypt, Arab Rep.",2000.0,51.95327845,6.370003834,8.304696435,9.023469709,25705.74661,1.83465E+12,2517.580506,2.62364E+11,4765.216014,11.20258747,39.0179359,3.94440699
"Egypt, Arab Rep.",2001.0,54.93114023,3.535251969,-2.184357229,-2.026946995,26072.79255,1.89951E+12,2553.528409,2.57046E+11,4923.528083,11.31865068,39.81042654,1.867699847
"Egypt, Arab Rep.",2002.0,54.6553972,2.390204028,5.543308437,7.629808591,26143.54108,1.94492E+12,2560.457409,2.76658E+11,5093.169173,12.58907363,40.98706783,3.165579065
"Egypt, Arab Rep.",2003.0,53.89762874,3.193454737,-6.158357771,-6.158357816,26420.99191,2.00703E+12,2587.630508,2.59621E+11,5496.073487,12.67065868,46.17964072,6.777493606
"Egypt, Arab Rep.",2004.0,54.04291428,4.092071611,6.25,6.250000005,26949.04366,2.08916E+12,2639.347069,2.75847E+11,6260.123925,12.75499691,57.81990521,11.66990834
"Egypt, Arab Rep.",2005.0,51.16543405,4.471744472,10.29411765,10.29411771,27601.24437,2.18258E+12,2703.222583,3.04243E+11,6809.963818,12.73909006,62.95264624,6.212729506
"Egypt, Arab Rep.",2006.0,49.29097974,6.843838194,13.33333333,13.33333334,28921.72311,2.33195E+12,2832.5482,3.44809E+11,7660.951608,12.28751821,61.51853651,7.359977731
"Egypt, Arab Rep.",2007.0,45.51522157,7.087827427,23.76470588,23.76470588,30373.03971,2.49723E+12,2974.687871,4.26752E+11,9058.760377,11.33190118,65.07787325,12.59573982
"Egypt, Arab Rep.",2008.0,42.79751378,7.156283566,15.45396008,13.75255633,31915.43381,2.67594E+12,3125.74753,4.85441E+11,10680.44985,10.88777219,71.68062535,12.20398446
"Egypt, Arab Rep.",2009.0,36.09271335,4.6735998,-9.090909091,-11.68425924,32759.89023,2.80101E+12,3208.452267,4.28721E+11,12189.32199,11.35098829,56.55344464,11.18554227
"Egypt, Arab Rep.",2010.0,33.07229522,5.147234858,7.975460123,7.850590946,33754.70889,2.94518E+12,3305.883247,4.62378E+11,13828.84391,11.1636002,47.93635007,10.10686463
"Egypt, Arab Rep.",2011.0,31.15492329,1.764571949,-2.215909091,-4.679807467,33600.31169,2.99715E+12,3290.761828,4.4074E+11,15371.06693,11.45066005,45.25563416,11.66297635
"Egypt, Arab Rep.",2012.0,27.38844973,2.226199799,5.810575247,-27.54534425,33580.22282,3.06387E+12,3288.794355,3.19336E+11,18354.81257,11.17812145,40.71176927,19.48287747
"Egypt, Arab Rep.",2013.0,26.2224395,2.185466054,-8.420268256,-4.804058514,33528.6227,3.13083E+12,3283.74072,3.03995E+11,19923.34588,11.35239733,40.37303806,8.712674575
"Egypt, Arab Rep.",2014.0,25.60668054,2.91591188,1.708706265,-0.095043262,33706.93598,3.22212E+12,3301.204443,3.03706E+11,22282.12382,11.84976526,36.92018779,11.2476245
"Egypt, Arab Rep.",2015.0,26.31639376,4.372019078,8.6,26.83254774,34413.27774,3.363E+12,3370.382447,3.85198E+11,25008.23776,11.75989198,34.84594296,9.93088973
El Salvador,1997.0,..,3.137970067,4.416733412,7.234457793,2807.122399,16401000000,2843.828831,3257758700,1749.501835,10.88320786,63.55709275,3.383808374
El Salvador,1998.0,..,2.6522773,30.63159446,7.229639199,2860.792278,16836000000,2898.200506,3493282900,1858.371394,11.82707819,60.87229075,4.230095183
El Salvador,1999.0,..,2.162033737,-5.667829179,-1.03092996,2903.516158,17200000000,2941.483052,3457269600,1904.874902,12.51142195,60.99048962,0.994105168
El Salvador,2000.0,..,1.127906977,0.214181276,4.494937277,2919.19989,17394000000,2957.371867,3612671700,1977.840614,13.08574171,68.7100889,3.27263167
El Salvador,2001.0,45.9128729,0.87961366,3.428610015,0.692196858,2930.314232,17547000000,2968.631542,3637678500,2051.158774,13.80665875,65.89073854,3.313631655
El Salvador,2002.0,45.56045824,1.572918448,-2.092494346,3.393469214,2964.928405,17823000000,3003.698336,3761122000,2106.739469,14.01569432,65.91909078,1.510633012
El Salvador,2003.0,47.42865241,1.565393031,8.170970106,2.228284538,3003.559572,18102000000,3042.83465,3844930500,2197.482001,13.80768412,68.23698248,2.965671413
El Salvador,2004.0,48.15518974,0.889404486,-3.167767919,-5.281900414,3025.852207,18263000000,3065.418788,3641845100,2273.955503,13.77057734,69.78226418,2.717673382
El Salvador,2005.0,49.92391911,2.705463505,9.944126008,5.172338367,3106.602734,18757098800,3147.225224,3830213651,2434.323531,13.99482923,69.71581168,4.269748663
El Salvador,2006.0,50.27641698,4.34834997,12.43914293,8.139312929,3243.504961,19572723100,3285.917608,4141966726,2651.430888,14.33434855,73.45556751,4.321342604
El Salvador,2007.0,51.53429706,1.858478241,0.84483962,6.090726382,3298.485407,19936477900,3341.616988,4394242586,2814.589889,14.34420327,77.62105603,4.384210637
El Salvador,2008.0,51.05486773,2.130553361,-5.909071974,-2.340123576,3355.455341,20361235200,3399.331872,4291411880,2964.17214,14.7107143,80.66597394,3.52646905
El Salvador,2009.0,54.55257926,-2.086107723,-27.97381583,-16.43769088,3273.003214,19936477900,3315.801586,3586002860,2889.685887,16.10169973,66.07119117,-0.057030946
El Salvador,2010.0,52.31042775,2.107887873,10.08435535,-10.64580463,3329.506591,20356716500,3373.043811,3204244002,3017.307395,15.71158158,73.53728767,2.644450246
El Salvador,2011.0,49.99771768,3.806881134,7.401790734,10.80887814,3443.127073,21131672500,3488.150015,3550586831,3304.974183,15.75588968,79.2766437,5.91935854
El Salvador,2012.0,49.2960792,2.822623718,0.619823562,2.774536309,3526.557527,21728140100,3572.67142,3649099152,3471.051269,15.75744115,77.64857162,2.540406684
El Salvador,2013.0,51.5041857,2.235624392,-3.891431601,5.713836209,3591.203581,22213899700,3638.162797,3857602701,3555.1621,16.30588205,80.45119449,0.579466174
El Salvador,2014.0,53.270198,1.708706284,-1.108673635,-9.542006503,3638.517658,22593470000,3686.095562,3489510000,3638.517658,15.95416729,78.10442575,1.013778844
El Salvador,2015.0,54.09189543,2.400000089,4.773329824,9.032922101,3712.962325,23135713300,3761.51368,3804714720,3761.51368,16.49744179,76.56027074,1.307617777
"Hong Kong SAR, China",1997.0,169.2800071,5.099765854,..,13.68371891,231373.1835,1.50145E+12,26631.81033,4.60053E+11,211591.8512,8.043869162,233.4402946,5.760196426
"Hong Kong SAR, China",1998.0,166.8047068,-5.882580172,..,-7.393495967,215952.1372,1.41313E+12,24856.79744,4.26039E+11,199898.2227,9.024718785,221.1332845,1.219808309
"Hong Kong SAR, China",1999.0,152.7926523,2.506641304,..,-16.33700201,219261.0308,1.44855E+12,25237.66192,3.56437E+11,194648.6036,9.611989928,220.2723131,-4.095626064
"Hong Kong SAR, China",2000.0,150.3513642,7.663467141,..,7.876847802,233992.048,1.55956E+12,26933.25019,3.84513E+11,200675.3188,9.367768697,247.6540204,-3.39423988
"Hong Kong SAR, China",2001.0,148.9766313,0.560800279,..,2.753092873,233576.5456,1.5683E+12,26885.4245,3.95099E+11,196765.4111,10.20374797,240.8489776,-1.77395383
"Hong Kong SAR, China",2002.0,145.707823,1.656695167,..,-3.890923541,236396.9989,1.59429E+12,27210.0679,3.79726E+11,192366.8095,10.63552297,255.9964574,-3.401883772
"Hong Kong SAR, China",2003.0,146.2314644,3.056291692,..,1.514776444,244103.3755,1.64301E+12,28097.09707,3.85478E+11,186704.2551,10.99310956,292.4546559,-6.007706383
"Hong Kong SAR, China",2004.0,144.7619641,8.700063481,..,3.356611791,263279.1332,1.78595E+12,30304.2895,3.98417E+11,194140.0457,10.35377984,326.8410546,-3.590849247
"Hong Kong SAR, China",2005.0,143.1276998,7.388152214,..,4.023422695,281498.1213,1.9179E+12,32401.35463,4.14447E+11,207263.1069,9.246065327,342.6892095,-0.150058399
"Hong Kong SAR, China",2006.0,136.8003204,7.032628866,..,7.067972503,299365.9127,2.05278E+12,34457.99588,4.4374E+11,219240.0578,8.769542176,359.2086612,-0.534823727
"Hong Kong SAR, China",2007.0,136.6797429,6.4648365,..,3.16108532,315991.3538,2.18549E+12,36371.63853,4.57767E+11,238676.1708,8.418385273,362.1494636,3.137429246
"Hong Kong SAR, China",2008.0,140.2857527,2.127851362,..,1.389790002,320790.336,2.232E+12,36924.01709,4.64129E+11,245406.1629,8.668704359,376.6568062,1.281547028
"Hong Kong SAR, China",2009.0,155.4261611,-2.459055688,..,-3.467139524,312228.8034,2.17711E+12,35938.55667,4.48037E+11,237959.6432,9.191650419,348.3975543,-0.375499716
"Hong Kong SAR, China",2010.0,185.5819127,6.767690547,..,7.691329064,330920.1048,2.32445E+12,38089.98661,4.82497E+11,252887.4463,8.859323595,404.7705609,0.270636822
"Hong Kong SAR, China",2011.0,202.2927455,4.814732438,..,10.22990817,344528.1124,2.43637E+12,39656.31281,5.31856E+11,273549.1261,8.711455054,421.8547066,3.897847274
"Hong Kong SAR, China",2012.0,198.5315051,1.700319944,..,6.787551518,346539.3491,2.47779E+12,39887.81273,5.67956E+11,284899.372,9.096938282,430.5685304,3.544794328
"Hong Kong SAR, China",2013.0,218.1603921,3.101552956,..,2.563931009,355854.1002,2.55464E+12,40959.97105,5.82518E+11,297859.7,9.286420787,442.6200191,1.812437916
"Hong Kong SAR, China",2014.0,233.2110012,2.762384225,..,-0.113644557,363124.6974,2.62521E+12,41796.84057,5.81856E+11,312608.7558,9.478563101,425.9758717,2.850303262
"Hong Kong SAR, China",2015.0,207.8993282,2.387847067,..,-3.181371336,368644.2747,2.6879E+12,42432.16197,5.63345E+11,328923.5116,9.642869056,389.4059493,3.643500997
Indonesia,1997.0,..,4.699878854,-25.77265062,8.568003071,21925374.37,4.49E+15,2101.25415,1.66E+15,3067497.012,6.842805066,55.99385881,12.5713763
Indonesia,1998.0,..,-13.12672549,-164.5093533,-33.00814812,18751533.59,3.90E+15,1797.083922,1.11E+15,4598163.457,5.693507793,96.18619236,75.27116877
Indonesia,1999.0,..,0.791126082,85.72667024,-18.19545386,18618491.28,3.93E+15,1784.333595,9.08769E+14,5212074.433,6.604456942,62.94391286,14.16119599
Indonesia,2000.0,..,4.920067747,49.33297831,16.737253,19253887.18,4.12E+15,1845.227801,1.06E+15,6492054.855,6.531994973,71.43687592,20.44745685
Indonesia,2001.0,..,3.643466447,29.10546051,6.492468497,19675979.94,4.27E+15,1885.679751,1.13E+15,7582808.349,6.88905937,69.79320753,14.29571544
Indonesia,2002.0,..,4.499475391,-79.35432512,4.694432503,20280813.1,4.46E+15,1943.644928,1.18E+15,8276730.975,7.257458338,59.07946177,5.896051693
Indonesia,2003.0,..,4.780369122,435.6159997,0.600306387,20967866.17,4.68E+15,2009.489784,1.19E+15,9026687.77,8.129486264,53.61649375,5.487429138
Indonesia,2004.0,..,5.030873945,-53.71677746,14.68330021,21744111.33,4.91E+15,2083.882509,1.36E+15,10161283.87,8.321868006,59.76129484,8.550727032
Indonesia,2005.0,..,5.692571304,41.22652168,10.88714847,22693985.14,5.19E+15,2174.915222,1.51E+15,12125081.86,8.109507721,63.98793587,14.33178708
Indonesia,2006.0,..,5.500951785,-17.65648403,2.596880337,23633297.23,5.48E+15,2264.935733,1.55E+15,14405754.38,8.627168802,56.65712681,14.08742442
Indonesia,2007.0,..,6.345022227,-137.6350839,9.323879934,24805283.88,5.83E+15,2377.254993,1.70E+15,16822455.86,8.346469679,54.82924998,11.25857853
Indonesia,2008.0,..,6.0137036,-17.93959269,11.88612779,25956788.22,6.18E+15,2487.611297,1.90E+15,20798353.77,8.42378092,58.56139963,18.14975125
Indonesia,2009.0,27.65871049,4.628871183,67.38937224,3.293411215,26815154.28,6.46E+15,2569.874213,1.96E+15,23264059.86,9.589178147,45.51212137,8.274752432
Indonesia,2010.0,27.25304113,6.223854181,-6.063092978,8.481270989,28129828.51,6.86E+15,2695.86817,2.13E+15,28129828.51,9.005914993,46.70127388,15.26429366
Indonesia,2011.0,30.08219936,6.169784208,7.870458637,8.859611704,29492692.17,7.29E+15,2826.480441,2.32E+15,31694599.77,9.05867718,50.18001318,7.465943034
Indonesia,2012.0,33.43417143,6.030050653,10.98123486,9.125082808,30880825.58,7.73E+15,2959.514478,2.53E+15,34432146.53,9.248788371,49.5828983,3.753878753
Indonesia,2013.0,36.05813961,5.557263689,2.84675099,5.010278266,32204000.54,8.16E+15,3086.323117,2.65E+15,37690650.08,9.517719963,48.63737268,4.965990291
Indonesia,2014.0,36.42354516,5.006668426,5.657952324,4.449097388,33426509.73,8.56E+15,3203.484287,2.77E+15,41250888.49,9.425025719,48.08017559,5.443174549
Indonesia,2015.0,39.1187983,4.8763223,3.002346471,5.009438418,34669222.28,8.98E+15,3322.581679,2.91E+15,44487418.12,9.74941377,41.93764024,3.98024266
Iraq,1997.0,..,21.23793613,..,..,2710333.088,6.05238E+13,2461.728576,..,675889.9939,8.524108695,106.1881673,91.49879784
Iraq,1998.0,..,34.85709513,..,..,3540491.226,8.16207E+13,3215.740701,..,742874.4622,17.63769063,132.2431605,-15.86076554
Iraq,1999.0,..,17.58226601,..,..,4028903.378,9.59714E+13,3659.35339,..,1446807.332,11.25869482,138.3146024,71.14804492
Iraq,2000.0,..,16.92166569,..,..,4556094.366,1.12211E+14,4138.187938,..,2038815.6,11.83871535,125.3365956,24.61243674
Iraq,2001.0,..,1.761480089,..,..,4491052.314,1.14188E+14,4079.11185,..,1624916.074,15.70629256,126.7802567,-19.14673103
Iraq,2002.0,..,-8.198469828,..,..,3992570.783,1.04826E+14,3626.353392,..,1562460.159,19.306199,119.762048,8.161700612
Iraq,2003.0,..,-36.65815267,..,..,2452966.818,6.63989E+13,2227.969152,..,1092983.932,12.27479534,154.2345233,13.85858341
Iraq,2004.0,1.26692714,53.38179418,..,..,3655696.615,1.01844E+14,3320.378909,..,1910889.051,25.56373683,120.2339771,17.31221134
Iraq,2005.0,1.556177168,1.671889623,..,..,3608060.177,1.03547E+14,3277.111909,..,2562263.782,19.96827339,115.7425403,35.85785085
Iraq,2006.0,2.26399132,5.646297801,..,..,3784495.066,1.09393E+14,3437.36336,..,3306900.104,15.67609018,89.65052049,23.04474397
Iraq,2007.0,2.475804461,1.885572141,..,..,3888777.532,1.11456E+14,3532.080546,7.5304E+12,3888777.532,18.7262408,74.09285311,14.44237645
Iraq,2008.0,2.682220363,8.228107104,75.96651498,137.0822001,4128446.306,1.20627E+14,3749.765772,1.78532E+13,5374221.85,16.64638706,81.05554327,30.17540867
Iraq,2009.0,3.778730148,3.379299094,-24.45653665,-27.97554891,4117094.761,1.24703E+14,3739.455444,1.28587E+13,4313216.939,21.06329271,78.68737882,-19.52120051
Iraq,2010.0,5.39309563,6.402564845,52.50031747,67.15464144,4243964.788,1.32687E+14,3854.688355,2.14939E+13,5183598.703,18.91884485,73.49747962,16.58674075
Iraq,2011.0,5.41445204,7.5464712,13.24977514,13.81062191,4407312.007,1.427E+14,4003.052598,2.44624E+13,6712171.782,19.67303978,72.17132822,24.68943742
Iraq,2012.0,5.90755945,13.93643017,-8.160645741,-0.287654157,4801127.658,1.62588E+14,4360.745623,2.4392E+13,7507150.219,16.58316567,73.60868459,2.669769383
Iraq,2013.0,6.335649162,7.628571185,61.47912684,44.318563,4931842.206,1.74991E+14,4479.470418,3.52022E+13,7710644.026,17.45537994,67.41001841,-0.011597878
Iraq,2014.0,6.814295451,0.19701671,-5.93060899,6.577697558,4771487.267,1.75335E+14,4333.823989,3.75177E+13,7247839.715,18.00263662,68.98248686,-2.843171326
Iraq,2015.0,9.875822389,4.722864019,-118.1149468,-99.09908327,4863000.198,1.83616E+14,4416.942923,3.38003E+11,5156044.705,18.66609857,69.5917686,-30.19965394
Jordan,1997.0,69.99102641,3.308475383,..,..,2516.946869,11914383300,3497.361297,..,1085.269025,25.54843984,120.7371129,1.2455595
Jordan,1998.0,69.12631466,3.01217269,..,..,2533.493828,12273265100,3520.353715,..,1157.996145,24.36807016,109.0524029,6.004402675
Jordan,1999.0,71.38786494,3.389530794,..,..,2563.08784,12689271200,3561.475342,..,1167.150598,23.99840784,104.4703736,-0.373208628
Jordan,2000.0,72.08740227,4.245711921,..,..,2616.211606,13228021100,3635.292158,..,1186.410911,23.698468,110.3289046,-0.413869578
Jordan,2001.0,75.70839292,5.269957575,..,..,2696.939018,13925132200,3747.464938,..,1232.484588,22.91748511,109.2854786,0.773909402
Jordan,2002.0,72.7396232,5.783807927,..,..,2792.236897,14730535100,3879.883749,..,1287.832203,22.69060936,114.0388578,0.924509731
Jordan,2003.0,70.80223277,4.161667555,..,..,2843.446686,15343571000,3951.041046,..,1339.611428,23.18535836,115.7068353,2.147263104
Jordan,2004.0,74.69885921,8.567214242,..,..,3010.993122,16658087600,4183.851054,..,1462.451443,21.2967655,134.6216119,3.095079502
Jordan,2005.0,88.09189298,8.146594811,..,..,3172.500948,18015154500,4408.270261,..,1571.814134,19.5303397,146.9088913,2.006474303
Jordan,2006.0,91.76859883,8.092975278,..,..,3205.162152,19473116500,4453.653829,..,1757.108988,20.63903929,141.7473818,10.64945155
Jordan,2007.0,91.63205922,8.176169952,..,..,3254.099255,21065271600,4521.653171,..,1874.006423,20.60290323,145.9942463,5.048918373
