Country,Year,Domestic credit to private sector (% of GDP),GDP growth (annual %),Gross capital formation (annual % growth),Gross fixed capital formation (annual % growth),GDP per capita (constant LCU),GDP (constant LCU),GDP per capita (constant 2015 US$),Gross fixed capital formation (constant LCU),GDP per capita (current LCU),General government final consumption expenditure (% of GDP),Trade (% of GDP),"Inflation, GDP deflator (annual %)",Country Code,Banking_crisis_dummy,Regulatory_Quality,Portfolio_investment_assets,Real_Expenditure_GDP,Portfolio_investment_debt,Portfolio_investment_equity,Real_Public_GDP,Real_Priv_GDP,Real_Priv_GDP_Machine,Real_Expenditure_GDP_Gross_Fixed,Portfolio_investment_liab,Real_Priv_GDP_HH,Invest_net_liab,Real_Priv_GDP_Building,Real_Priv_GDP_HH_NP,Real_Public_GDP_Gov,five_yr_CDS,hci,General government gross debt,Total investment
Russian Federation,2006.0,30.94192403,8.200068255,17.70004408,18.00021798,498226.8125,7.12712E+13,7949.896973,1.47664E+13,188166.8594,17.38813755,54.73340187,15.12040663,RUS,0.0,-0.3883498907089233,11758.4381,48217151.6,-6155.08,-121.05,15374349.1,,,14837595.8,57861.1369453715,33271941.9,2975.17,,32860686.4,8393063.8,54.63666666666666,3.2414486408233643,,
Russian Federation,2007.0,37.78357772,8.499977768,21.99981274,21.00002639,541501.625,7.73292E+13,8640.40625,1.78673E+13,232817.3906,17.29753429,51.70612275,13.84123924,RUS,0.0,-0.2556056380271911,15811.6405,53600675.1,7062.04,3474.38,15793072.9,,,17964566.1,58654.9749024327,37988067.1,-3006.31,,37563309.0,8670241.6,61.90416666666668,3.255514621734619,,
Russian Federation,2008.0,41.55404382,5.199969265,10.49993335,10.59992258,569909.9375,8.13503E+13,9093.700195,1.97612E+13,289170.2813,17.83057609,53.38246604,18.01351833,RUS,1.0,-0.3491672575473785,21365.991,58193767.5,7644.89,129.53,16323445.3,,,19706579.0,28019.0319847528,41945253.5,-12533.32,,41527888.0,8966656.7,270.25,3.269641876220703,,
Russian Federation,2009.0,45.2609093,-7.799993913,-41.00004386,-14.39994479,525298.8125,7.5005E+13,8381.868164,1.69156E+13,271787.125,20.78659666,48.43506103,1.970612603,RUS,1.0,-0.288328468799591,35623.70015901,55905571.0,9857.74,741.11,16222876.6,,,16815665.5,39342.128866572,39788779.7,4953.74,,39405777.7,8931436.3,361.8333333333333,3.283830165863037,,
Russian Federation,2010.0,42.84004525,4.5,28.49973669,5.900206177,548690.875,7.83802E+13,8755.120117,1.79137E+13,324177.2188,18.72505542,50.35550549,14.19110957,RUS,0.0,-0.3105076253414154,32671.0259,57889940.5,2553.0,890.51,15981617.2,,,17892770.1,45652.9618534168,41963518.0,6833.55,,41583754.3,8871132.0,167.1666666666667,3.2980799674987793,,
Russian Federation,2011.0,41.69860598,4.300029186,20.99997589,9.09980803,571838.625,8.17506E+13,9124.474609,1.95438E+13,420492.5625,17.62551153,48.03539941,24.46008606,RUS,0.0,-0.3116181790828705,37916.388095,60951994.6,9093.91,743.43,16205556.5,,,19543782.3,49041.9810329694,44776543.0,4355.63,,44417243.6,9042018.0,183.25,3.3126299381256104,,
Russian Federation,2012.0,43.91396024,4.024086157,5.541933339,6.196850152,593849.5625,8.50403E+13,9475.69043,2.07549E+13,475576.6875,17.96723805,47.15139039,8.907868421,RUS,0.0,-0.3468648791313171,43028.37763613,64707857.6,1511.75,769.0,16569950.5,,,20754923.4,76263.3070652174,48148658.4,18149.42,,47791218.6,9673850.7,183.1208333333334,3.3273253440856934,,
Russian Federation,2013.0,48.02475005,1.755422149,-5.154850269,1.915692198,602988.75,8.65331E+13,9621.517578,2.11525E+13,508586.3438,18.67530215,46.2871494,5.320138872,RUS,0.0,-0.3574762940406799,50511.479987675,67157044.6,12678.0,-918.92,16578843.4,,,21152485.2,76263.3070652174,50598517.1,8372.62,,50246879.7,9814787.9,166.5009090909091,3.3421671390533447,,
Russian Federation,2014.0,54.83227989,0.736267221,-6.384930915,-2.136863255,596685.9375,8.71702E+13,9520.948242,2.07005E+13,540965.625,18.02733139,47.80134126,7.490071117,RUS,0.0,-0.4025165438652038,52196.55,67752866.1,15720.55,1019.51,16167502.0,,,20700473.8,45225.43,51646104.7,-10237.04,,51294829.1,9433464.8,249.7145833333333,3.3571579456329346,,
Russian Federation,2015.0,55.95202269,-1.972719226,-11.74313147,-10.62486413,583655,8.54506E+13,9313.021484,1.85011E+13,567513.625,17.76538922,49.35934931,7.249735907,RUS,0.0,-0.5599523186683655,65304.12,62354017.4,14199.24,-648.12,15583960.2,,,18501089.9,38632.08,46775824.5,-7333.82,,46434731.5,8921343.4,367.0650000000001,3.3722991943359375,,
Saudi Arabia,1997.0,21.50874652,1.103782052,..,..,68193.0348,1.35966E+12,17584.59705,..,31172.73099,26.03157476,65.18810234,3.459761733,SAU,0.0,-0.2970448285341263,,,7352.07223873997,0.0,,,,,,,0.0,,,,,2.1531496047973633,76.704,18.778
Saudi Arabia,1998.0,29.18835509,2.893362521,..,..,68335.22127,1.399E+12,17621.26196,..,26885.12429,28.19581839,56.0884071,-13.93380361,SAU,0.0,-0.2858271300792694,,,-6931.9473795616,0.0,,,,,,,0.0,,,,,2.1787941455841064,101.523,22.949
Saudi Arabia,1999.0,26.74462341,-3.763285218,..,..,64082.42631,1.34635E+12,16524.61498,..,28864.76507,25.40981457,57.84605836,14.48843972,SAU,0.0,-0.2042696848511696,,,-11699.9531803238,0.0,,,,,,,0.0,,,,,2.2047441005706787,102.992,21.514
Saudi Arabia,2000.0,24.2356164,5.625416146,..,..,65998.14541,1.42209E+12,17018.61189,1.57509E+11,32982.22724,25.86308378,68.16645711,10.94792071,SAU,0.0,-0.1227122396230697,,,9378.18066303,0.0,,,,,,,0.0,,,,,2.2310032844543457,86.702,19.317
Saudi Arabia,2001.0,27.09049227,-1.210743868,-6.31207676,1.533426606,63609.27529,1.40487E+12,16402.60589,1.59924E+11,31264.96021,27.32667807,63.56061208,-1.646643654,SAU,0.0,-0.0980132929980754,,,2797.29988804477,0.0,,,,,,,0.0,,,,,2.258600950241089,93.148,19.623
Saudi Arabia,2002.0,28.94838948,-2.819174403,22.59986656,1.836143709,60347.39689,1.36526E+12,15561.48161,1.62861E+11,31428.59736,25.95094777,64.59277916,5.956846668,SAU,0.0,-0.0733143463730812,,,-7551.96743520683,0.0,,,,,,,0.0,,,,,2.2865405082702637,96.352,19.693
Saudi Arabia,2003.0,28.23332036,11.24206139,-0.170556751,14.84540417,65602.26691,1.51875E+12,16916.52868,1.87038E+11,34956.76453,24.48451915,69.83119598,2.316558657,SAU,0.0,0.0807505175471305,,,18738.0382626785,0.0,,,,,,,0.0,,,,,2.3148252964019775,81.564,19.492
Saudi Arabia,2004.0,32.35424321,7.958441666,18.45309214,22.95752348,69293.80549,1.63962E+12,17868.44728,2.29977E+11,41006.31221,22.85909254,75.08279902,11.05648382,SAU,0.0,0.0419803410768508,,,26654.3098693514,0.0,,,,,,,0.0,,,,,2.3434603214263916,62.928,19.865
Saudi Arabia,2005.0,35.41890813,5.573850122,15.78263826,22.93463048,70949.74005,1.73101E+12,18295.45485,2.82722E+11,50446.31942,21.34027589,81.95405315,20.14961279,SAU,0.0,0.1108506247401237,,,,,,,,,,,,,,,,2.3724491596221924,37.342,20.175
Saudi Arabia,2006.0,33.72458657,2.788402224,26.19527037,20.10928629,70097.42883,1.77927E+12,18075.67362,3.39575E+11,55608.01471,22.03924773,89.94460415,11.57236146,SAU,0.0,-0.0462311990559101,,,,,,,,,,,,,,,,2.3984100818634033,25.831,22.215
Saudi Arabia,2007.0,37.07158222,1.847130255,20.44654614,20.64547733,68641.46829,1.81214E+12,17700.23235,4.09682E+11,59046.3356,20.66207111,94.86330036,8.435399495,SAU,0.0,0.0170538369566202,52287.72,,,,,,,,,,,,,,,2.4246551990509033,17.115,26.473
Saudi Arabia,2008.0,37.6843233,6.249772752,24.81170918,12.08180764,70174.19015,1.92539E+12,18095.46767,4.59179E+11,71043.21506,17.7042537,96.10264222,17.68979654,SAU,0.0,0.1202696710824966,48395.8,,-3055.2,6902.66666666667,,,,,,,,,,,,2.4511873722076416,12.056,27.296
Saudi Arabia,2009.0,45.62979785,-2.059249189,-3.69538063,-4.71537051,66204.14286,1.88575E+12,17071.73142,4.37527E+11,56492.3673,22.18699496,84.85833511,-15.71323043,SAU,0.0,0.1598696708679199,62729.1333333333,,12441.3333333333,7692.15,,,,,,,,,,,150.698,2.4780101776123047,13.989,31.715
Saudi Arabia,2010.0,39.16420608,5.039492888,12.05378682,10.60362321,67346.05437,1.98078E+12,17366.19043,4.83921E+11,67346.05437,20.20282573,82.54976178,17.1913057,SAU,0.0,0.1596610397100448,67591.7,1039590.4,-1112.53333333333,17769.462,400173.0,,,483921.0,,639417.4,,,,,74.869,2.5051259994506836,8.448,30.743
Saudi Arabia,2011.0,33.82879748,10.99376163,12.41410499,15.63427318,72917.75803,2.19854E+12,18802.93781,5.59579E+11,84155.89179,19.23488261,84.86136426,15.41206705,SAU,0.0,0.0248203855007886,76693.3333333333,1117215.8,5070.93333333333,10352.9853333333,466486.9,,,559578.5,,650728.9,,,,,,2.533745050430298,5.397,26.782
Saudi Arabia,2012.0,36.05138877,5.427394266,2.911975585,5.008209467,75202.68237,2.31786E+12,19392.13983,5.87603E+11,90259.51243,19.81277477,82.85040975,3.994035714,SAU,0.0,0.0990875139832496,75354.0,1232596.8,-494.933333333333,4588.34833333333,504276.9,,,587603.4,1118.66666666667,728319.9,,,,,,2.5620882511138916,3.59,26.339
Saudi Arabia,2013.0,39.83368605,2.850342991,0.933326002,5.717526109,75722.38218,2.38393E+12,19526.15222,6.212E+11,89795.67117,22.23288894,81.91720176,-1.19669297,SAU,0.0,0.0796888396143913,79220.2666666667,1317164.8,489.866666666667,7897.96,560301.9,,,621199.8,2112.39466666667,756862.9,,,,,,2.5823326110839844,2.154,26.241
Saudi Arabia,2014.0,43.69772333,4.027651215,6.20380148,7.681283518,77195.41114,2.47995E+12,19905.99484,6.68916E+11,89485.50445,25.71181029,79.56166856,-2.247004779,SAU,0.0,-0.0061049051582813,87964.3186666667,1440587.8,9449.052,17533.6065333333,627675.3,,,668915.9,2053.13112232849,812912.5,,,,,,2.6030330657958984,1.567,28.513
Saudi Arabia,2015.0,54.64603723,4.690145073,5.596596103,4.001351644,79275.45776,2.59626E+12,20442.36606,6.95682E+11,76658.87274,29.32163744,69.50388386,-16.58148311,SAU,0.0,0.0214440580457448,93841.9776,1497381.8,3323.78933333333,7097.87345489333,616738.9,,,695681.6,4001.312,880642.9,,,,,,2.624201774597168,5.007,34.649
South Africa,1997.0,102.3654612,2.600000001,2.944509071,5.741871094,58209.70794,2.63603E+12,4565.216658,3.64285E+11,17194.29484,17.49187682,42.30133443,8.137432919,ZAF,0.0,0.5113920569419861,1171.23780174628,2057775.3,695.67344525894,3891.38475614181,500910.8,,,364285.4,15065.4340010272,1556864.5,5801.74590854038,,,,,2.0308985710144043,,17.715
South Africa,1998.0,103.7189432,0.5,3.340042133,4.765284943,57777.19564,2.64921E+12,4531.295987,3.81645E+11,18444.78592,17.10002618,44.03574534,8.075738373,ZAF,0.0,0.5077703595161438,2405.29010238908,2073781.1,806.55387666128,4768.0471426161,489788.2,,,381644.6,13147.6109215017,1583993.0,1236.77953254024,,,,421.8571428571428,2.0491139888763428,,17.992
South Africa,1999.0,118.1744005,2.399999997,-3.129855546,-7.595106511,58509.85138,2.71279E+12,4588.756028,3.52658E+11,19965.42206,16.81053119,42.25829602,6.888834101,ZAF,0.0,0.5243566930294037,3657.32390933463,2103434.5,1063.57343190654,4049.70406387043,491916.1,,,352658.3,15831.6678852872,1611518.4,4798.26365307612,,,,291.0,2.067492961883545,,17.035
South Africa,2000.0,117.0953665,4.200000001,3.512802321,3.865708867,60383.05039,2.82673E+12,4735.665532,3.66291E+11,22496.57252,16.56721541,46.22072174,9.182191416,ZAF,0.0,0.5409430265426636,3757.6798573033,2184528.4,652.240526273855,3019.36052848842,506322.1,,,366291.0,13965.1185836031,1678206.4,-2361.4336697361,,,,197.5,2.0860366821289062,42.21,16.365
South Africa,2001.0,121.0697456,2.7,0.478586917,2.848890535,61466.58966,2.90305E+12,4820.644339,3.76726E+11,24686.58974,16.62185122,49.17094519,7.800474963,ZAF,0.0,0.6373555064201355,1840.92689564178,2258960.4,466.85151503376,4863.67445979997,522131.9,,,376726.3,9825.17626685358,1736828.5,-2008.97553466531,,,,192.77775,2.1245133876800537,42.402,15.745
South Africa,2002.0,97.31737283,3.700374404,8.895937859,3.49260993,63163.60721,3.01047E+12,4953.736447,3.89884E+11,28548.80512,16.78038803,53.46550163,12.53795791,ZAF,0.0,0.7337679862976074,2598.03240740741,2337932.0,302.648650110972,571.959279961148,546000.9,,,389883.8,12368.6342592593,1791931.0,845.38401179174,,,,211.2,2.1636998653411865,35.547,16.278
South Africa,2003.0,102.7677012,2.949075468,11.44103302,10.23701309,64428.13865,3.09925E+12,5052.90994,4.29796E+11,30982.81918,16.86632097,45.72386257,6.395763587,ZAF,0.0,0.8195863366127014,2131.47590361446,2419539.3,89.2168015381811,48.9367916002547,576869.4,,,429796.3,13461.8975903614,1842669.9,176.248875010302,,,,142.1666666666667,2.2036092281341553,35.428,17.106
South Africa,2004.0,112.8209134,4.554559907,15.97665462,12.87698092,66735.45862,3.24041E+12,5233.866277,4.85141E+11,34031.46224,17.00443898,45.64357522,6.04217159,ZAF,0.0,0.6924672722816467,3320.2486678508,2564743.9,155.530331682567,794.80868482798,607082.4,,,485141.1,15404.7957371226,1957661.5,648.025261150494,,,,98.75,2.2442543506622314,34.393,18.467
South Africa,2005.0,122.283168,5.277051973,6.483119891,10.98373651,69596.25526,3.41141E+12,5458.230166,5.38428E+11,37476.70958,16.14889853,47.4277814,5.597009781,ZAF,0.0,0.715097188949585,3929.8023715415,2691366.3,-84.8146933638016,995.551231217057,613633.0,,,538427.7,15499.604743083,2077733.3,-1511.93482621783,,,338183.7,57.46166666666667,2.285649299621582,33.212,18.315
South Africa,2006.0,139.0073677,5.603806459,12.76722114,12.14465244,72791.4904,3.60258E+12,5708.823086,6.03818E+11,41574.47776,15.86074039,53.76814127,6.064637015,ZAF,0.0,0.7469726800918579,4555.38020086083,2896831.9,604.73483004466,1626.51763381392,636751.4,,,603817.9,18009.4691535151,2260080.5,6899.67389101705,,,364520.4,50.875,2.327808141708374,31.355,20.183
South Africa,2007.0,142.4220455,5.360474054,8.629502855,13.7587117,75919.8104,3.79569E+12,5954.168048,6.86895E+11,46936.66398,15.88649786,57.12513914,8.245764766,ZAF,0.0,0.5956663489341736,6037.73861967695,3083648.0,1691.08308606793,1747.47801657703,676256.3,,,686895.4,23100.4405286344,2407391.7,5011.08206803828,,,381293.5,46.14250000000001,2.370744228363037,27.061,20.986
South Africa,2008.0,125.9558803,3.191043886,8.798257207,12.82251684,77459.77139,3.91682E+12,6074.942672,7.74973E+11,51648.15359,17.07245382,65.9745238,7.850331729,ZAF,0.0,0.6569672226905823,5482.42880171951,3164679.4,884.651460582934,5835.49468445906,728133.4,,,774972.7,22215.4755507792,2436546.0,-2875.53085012358,,,403685.6,230.6666666666667,2.4144723415374756,26.506,23.15
South Africa,2009.0,121.0945463,-1.538089135,-8.421635857,-6.676750111,75366.68755,3.85657E+12,5910.788246,7.2323E+11,54605.93848,17.79363314,49.58753533,8.663041832,ZAF,0.0,0.4491820335388183,5661.65311653117,3114407.6,457.438202984036,1288.2797333179,740990.3,,,723229.7,27492.2764227642,2373417.3,4004.10559505118,,,409154.4,241.1666666666667,2.4590070247650146,30.078,20.705
South Africa,2010.0,124.0938999,3.039732881,0.764004963,-3.912252008,76736.65474,3.9738E+12,6018.230754,6.94935E+11,59005.84847,17.9960636,50.40608716,6.128432432,ZAF,0.0,0.4455732703208923,7775.64991857169,3247297.7,1463.35877233561,3149.78275435838,738923.8,96551.0,307181.7,694935.2,41685.566077568,2508373.9,8559.99365474014,235621.1,,411158.1,145.8333333333333,2.5043632984161377,34.675,19.513
South Africa,2011.0,118.970676,3.168556279,11.73235673,6.843509683,78174.17648,4.09971E+12,6130.971367,7.42493E+11,63440.80995,18.19514319,54.63635044,5.539056432,ZAF,0.0,0.4464062750339508,11433.0275454691,3379151.2,2399.67174800605,5896.3138144989,769097.8,96073.3,340660.9,742493.1,51186.0639329968,2610053.4,15958.0646662387,241414.4,,429494.0,151.6666666666667,2.5577144622802734,38.227,19.721
South Africa,2012.0,125.1677855,2.396232385,-0.715529289,1.75743846,78990.49403,4.19795E+12,6194.992759,7.55542E+11,67106.64824,18.82054526,55.58261719,4.685206388,ZAF,0.0,0.3986616730690002,13247.9723331549,3500197.2,1507.06752751635,7051.28658686991,805940.0,96452.5,342183.2,755542.0,67263.3702499074,2694257.2,14919.3239190621,250077.4,,455030.1,159.4208333333333,2.5960116386413574,40.999,19.965
South Africa,2013.0,127.0292725,2.485468008,5.004439456,5.357868834,79858.96429,4.30229E+12,6263.104334,7.96023E+11,71809.36599,19.08137455,58.87502763,5.844111401,ZAF,0.0,0.3804824650287628,11679.7666315534,3567469.1,111.058904748673,2378.09493807668,831421.3,99036.0,355953.6,796022.9,62850.1837490527,2736047.8,6220.52723269901,270025.3,,476359.2,193.7818181818182,2.6351492404937744,43.986,21.047
South Africa,2014.0,128.8383748,1.413826452,-3.22085533,-1.317289487,79721.43069,4.36312E+12,6252.317977,7.85537E+11,75532.74141,19.31406259,59.49957406,5.366546185,ZAF,0.0,0.2308337241411209,9062.20992232934,3603186.2,905.735993222806,-781.380621223785,847435.4,106152.0,345166.7,785537.0,64096.8141646411,2755750.8,4364.86161308052,261376.8,,491099.2,184.9805833333334,2.675950527191162,46.895,20.749
South Africa,2015.0,127.2032442,1.321862237,4.00533113,1.349581525,79117.19955,4.42079E+12,6204.929901,7.96138E+11,79117.19969,18.98507133,56.72667614,5.545528123,ZAF,0.0,0.2243086546659469,8416.08234158894,3654501.0,1441.73553145374,-1758.84352889627,839290.6,107367.7,348911.0,796138.5,52180.9585075587,2815210.4,1464.47877292535,268481.4,,491392.7,234.15,2.718503475189209,49.778,20.731
Thailand,1997.0,..,-2.753575153,..,-21.78965443,85390.67336,5.2079E+12,3598.93112,2.12114E+12,77231.98706,12.08383312,95.05179065,4.421168366,THA,1.0,0.0858797878026962,,,70.2667312857814,0.0,643174.0,,,2121141.0,9773.99834910153,2854002.0,697.155079270463,,,,,2.180785655975342,40.455,34.275
Thailand,1998.0,..,-7.634035286,..,-44.02647253,77906.08299,4.81033E+12,3283.480683,1.18728E+12,76144.40808,13.06449167,100.2404737,8.063710457,THA,1.0,0.1144902259111404,,,-17.7441688148202,0.0,672801.0,,,1187279.0,10551.9991278515,2562901.0,48.2002422878736,,,,606.0,2.200840473175049,49.881,20.071
Thailand,1999.0,..,4.572307751,..,-4.489344534,80558.25497,5.03027E+12,3395.260856,1.13398E+12,76707.60167,13.5690524,100.7062887,-2.576952978,THA,1.0,0.299641989171505,,,2.26317372243583,0.0,697070.0,,,1133976.0,9921.00080064051,2667109.0,-1053.65522074008,,,,200.3,2.2210798263549805,56.585,20.173
Thailand,2000.0,..,4.455247043,..,3.091861652,83314.80927,5.25438E+12,3511.440395,1.16904E+12,80388.34754,13.57596522,121.2979554,1.331049959,THA,1.0,0.4847937524318695,435.0,,152.698717982484,0.0,716303.0,,,1169039.0,8161.0,2854801.0,-1453.48427447819,,,,,2.2415051460266113,57.826,22.283
Thailand,2001.0,..,3.44424901,..,1.834927522,85394.58323,5.43536E+12,3599.095907,1.19049E+12,83975.02073,13.47449701,120.2679663,1.917532245,THA,0.0,0.3118900284171104,742.998319829405,,360.345370930209,0.0451454360221453,734912.0,,,1190489.0,6841.98452795799,3023108.0,-876.787771565219,,,,,2.2708401679992676,57.522,23.112
Thailand,2002.0,..,6.149036052,..,6.192161372,89837.21925,5.76958E+12,3786.338148,1.26421E+12,89837.21925,13.17238453,114.969743,1.690458056,THA,0.0,0.1389863044023513,1605.0,,904.756046101293,8.56771589454094,759992.0,,,1264206.0,5490.0,3211201.0,-1233.35683390853,,,,133.8888888888889,2.3005590438842773,55.052,22.744
Thailand,2003.0,..,7.189243303,..,12.63860478,95471.71374,6.18437E+12,4023.813235,1.42398E+12,97523.92502,12.9255475,116.6928197,2.149549016,THA,0.0,0.3571308255195617,2400.0,,790.495120466413,148.775746530254,798943.0,,,1423985.0,4767.0,3447107.0,-935.436860794301,,,,48.66666666666666,2.3306665420532227,47.501,23.829
Thailand,2004.0,..,6.289342143,..,15.864785,100646.2356,6.57332E+12,4241.902014,1.6499E+12,106479.2198,13.11369024,127.4118737,3.569259426,THA,0.0,0.2196555584669113,931.0,,-1475.46315038517,243.5753415278,830075.0,,,1649896.0,5491.0,3703168.0,536.576604027912,,,,38.08333333333334,2.361168384552002,46.266,25.681
Thailand,2005.0,..,4.187638429,..,14.27938488,104048.1388,6.84859E+12,4385.280849,1.88549E+12,115682.9789,13.65362337,137.8538668,5.091556183,THA,0.0,0.4539633989334106,2508.21565979932,,1445.8465317,47.7161943,896434.0,,,1885491.0,6348.74569033802,3858733.0,1736.9467392,,,,34.875,2.3920693397521973,43.966,30.421
Thailand,2006.0,..,4.967810892,..,2.613006373,108396.66,7.18882E+12,4568.556464,1.93476E+12,126669.2426,13.50226245,134.0869462,5.104213273,THA,0.0,0.2297958731651306,3056.42690270201,,218.351708100001,673.1696371,916734.0,,,1934759.0,6994.55001394073,3966812.0,393.4648301,,,,36.13083333333334,2.423374652862549,39.177,27.012
Thailand,2007.0,106.3625511,5.435151691,..,1.754843885,113420.7117,7.57954E+12,4780.303432,1.96871E+12,135818.373,13.92594847,129.873227,2.473337742,THA,0.0,0.0861985608935356,11938.8400771684,,8681.49588120001,1871.082606,995124.0,,,1968711.0,6522.94698006581,4014082.0,-588.218431399998,,,,46.13333333333333,2.455089569091797,35.985,25.496
Thailand,2008.0,105.7597639,1.725698849,..,2.335843097,114518.6346,7.71034E+12,4826.577208,2.0147E+12,144173.2198,14.34195099,140.4370115,5.133780352,THA,0.0,0.1125372499227523,11287.6261558785,,-6876.80416420001,-1827.5383106,1044147.0,,,2014697.0,7235.7263086106,4127818.0,896.8511724,,,,148.0,2.48721981048584,34.947,28.226
Thailand,2009.0,108.9833527,-0.690618232,..,-10.87071654,112913.6766,7.65709E+12,4758.933601,1.79569E+12,142429.532,15.98005191,119.2694189,0.194772131,THA,0.0,0.121483989059925,20132.4285422738,,9275.54286489999,1424.7351858,1152700.0,,,1795685.0,8119.7468674688,4090700.0,722.975031699999,,,,147.8333333333333,2.519770383834839,42.378,20.646
Thailand,2010.0,115.7475686,7.513390533,..,11.59925043,120584.9866,8.2324E+12,5082.253643,2.00397E+12,158313.5724,15.80081503,127.2505226,4.080989227,THA,0.0,0.0618106834590435,17997.2085648048,,853.535667099998,2056.9437607,1255685.0,,,2003971.0,14273.0368508157,4313694.0,5382.9674263,,,,114.8333333333333,2.5527467727661133,39.859,25.37
Thailand,2011.0,130.672938,0.840132083,..,4.869381842,120815.2403,8.30156E+12,5091.958066,2.10155E+12,164553.0153,16.14178096,139.6754072,3.74309812,THA,0.0,0.0903827995061874,14973.6319041248,,-2724.0085053,463.9927775,1302440.0,,,2101552.0,17338.5021488615,4392805.0,3880.3493064,,,,146.0833333333333,2.579838275909424,39.137,26.807
